Line Number	Verse Reference	Word	Matched Variation	Verse Match?	Area Match?	Full Line
2685	ΕΞΟΔΟΣ 28:21	δεκαδύο	δέκα δύο	Yes	No	\vs{21}Καὶ οἱ λίθοι ἔστωσαν ἐκ τῶν ὀνομάτων τῶν υἱῶν Ἰσραὴλ δεκαδύο κατὰ τὰ ὀνόματα αὐτῶν· γλυφαὶ σφραγίδων, ἕκαστος κατὰ τὸ ὄνομα ἔστωσαν εἰς δεκαδύο φυλάς.
2685	ΕΞΟΔΟΣ 28:21	δεκαδύο	δέκα δύο	Yes	No	\vs{21}Καὶ οἱ λίθοι ἔστωσαν ἐκ τῶν ὀνομάτων τῶν υἱῶν Ἰσραὴλ δεκαδύο κατὰ τὰ ὀνόματα αὐτῶν· γλυφαὶ σφραγίδων, ἕκαστος κατὰ τὸ ὄνομα ἔστωσαν εἰς δεκαδύο φυλάς.
2689	ΕΞΟΔΟΣ 28:30	διαπαντός	διὰ παντός	Yes	No	\vs{30}Καὶ ἐπιθήσεις ἐπὶ τὸ λογεῖον τῆς κρίσεως τὴν δήλωσιν καὶ τὴν ἀλήθειαν· καὶ ἔσται ἐπὶ τοῦ στήθους Ἀαρὼν, ὃταν εἰσπορεύεται εἰς τὸ ἅγιον ἔναντὶ Κυρίου· καὶ οἴσει Ἀαρὼν τὰς κρίσεις τῶν υἱῶν Ἰσραὴλ ἐπὶ τοῦ στήθους ἔναντι Κυρίου διαπαντός.
2692	ΕΞΟΔΟΣ 28:33	ἀναμέσον	ἀνὰ μέσον	Yes	No	\vs{33}Καὶ ποιήσεις ὑπὸ τὸ λῶμα τοῦ ὑποδύτου κάτωθεν, ὡσεὶ ἐξανθούσης ῥόας ῥοΐσκους ἐξ ὑακίνθου, καὶ πορφύρας, καὶ κοκκίνου διανενησμένου, καὶ βύσσου κεκλωσμένης, ὑπὸ τοῦ λώματος τοῦ ὑποδύτου κύκλῳ· τὸ αὐτὸ εἶδος ῥοΐσκους χρυσοῦς, καὶ κώδωνας ἀναμέσον τούτων περικύκλῳ.
2697	ΕΞΟΔΟΣ 28:38	διαπαντὸς	διὰ παντός	Yes	No	\vs{38}Καὶ ἔσται ἐπὶ τοῦ μετώπου Ἀαρών· καὶ ἐξαρεῖ Ἀαρὼν τὰ ἁμαρτήματα τῶν ἁγίων, ὅσα ἂν ἁγιάσωσιν οἱ υἱοὶ Ἰσραὴλ παντὸς δόματος τῶν ἁγίων αὐτῶν· καὶ ἔσται ἐπὶ τοῦ μετώπου Ἀαρὼν διαπαντὸς δεκτὸν αὐτοῖς ἔναντι Κυρίου.
2765	ΕΞΟΔΟΣ 30:8	διαπαντὸς	διὰ παντὸς	Yes	No	\vs{8}Καὶ ὅταν ἐξάπτῃ Ἀαρὼν τοὺς λύχνους ὀψὲ, θυμιάσει ἐπʼ αὐτοῦ. θυμίαμα ἐνδελεχισμοῦ διαπαντὸς ἔναντι Κυρίου εἰς γενεὰς αὐτῶν.
2871	ΕΞΟΔΟΣ 33:11	εἴτις	εἴ τις	Yes	No	\vs{11}Καὶ ἐλάλησε Κύριος πρὸς Μωυσῆν, ἐνώπιος ἐνωπίῳ, ὡς εἴτις λαλήσει πρὸς τὸν ἑαυτοῦ φίλον· καὶ ἀπελύετο εἰς τὴν παρεμβολήν· ὁ δὲ θεράπων Ἰησοῦς υἱὸς Ναυὴ νέος οὐκ ἐξεπορεύετο ἐκ τῆς σκηνῆς.
2914	ΕΞΟΔΟΣ 34:26	πρωτογεννήματα	πρωτογενήματα	Yes	No	\vs{26}Τὰ πρωτογεννήματα τῆς γῆς σου θήσεις εἰς τὸν οἶκον Κυρίου τοῦ Θεοῦ σου· οὐχ ἑψήσεις ἄρνα ἐν γάλακτι μητρὸς αὐτοῦ.
2966	ΕΞΟΔΟΣ 36:4	εἰργάζοντο	ἠργάζοντο	Yes	No	\vs{4}Καὶ παρεγίνοντο πάντες οἱ σοφοὶ οἱ ποιοῦντες τὰ ἔργα τοῦ ἁγίου, ἕκαστος κατὰ τὸ αὐτοῦ ἔργον, ὃ εἰργάζοντο αὐτοί.
3008	ΕΞΟΔΟΣ 37:5	ὑφαντὸντοῦ	ὑφαντὸν τοῦ	Yes	No	\vs{5}καὶ ἐποίησαν τὸ καταπέτασμα τῆς θύρας τῆς σκηνῆς τοῦ μαρτυρίου ἐξ ὑακίνθου, καὶ πορφύρας, καὶ κοκκίνου νενησμένου, καὶ βύσσου κεκλωσμένης, ἔργον ὑφαντὸντοῦ χερουβείμ·
3060	ΕΞΟΔΟΣ 39:2	ἑβδομηκονταπέντε	ἑβδομήκοντα πέντε	Yes	No	\vs{2}Καὶ ἀργυρίου ἀφαίρεμα παρὰ τῶν ἐπεσκεμμένων ἀνδρῶν τῆς συναγωγῆς ἑκατὸν τάλαντα, καὶ χίλιοι ἑπτακόσιοι ἑβδομηκονταπέντε σίκλοι· δραχμὴ μία τῇ κεφαλῇ τὸ ἥμισυ τοῦ σίκλου, κατὰ τὸν σίκλον τὸν ἅγιον·
3158	ΛΕΥΙΤΙΚΟΝ 2:14	πρωτογεννημάτων	πρωτογενημάτων	Yes	No	\vs{14}Ἐὰν δὲ προσφέρῃς θυσίαν πρωτογεννημάτων τῷ Κυρίῳ, νέα πεφρυγμένα χίδρα ἐρικτὰ τῷ Κυρίῳ· καὶ προσοίσεις τὴν θυσίαν τῶν πρωτογεννημάτων.
3158	ΛΕΥΙΤΙΚΟΝ 2:14	πρωτογεννημάτων	πρωτογενημάτων	Yes	No	\vs{14}Ἐὰν δὲ προσφέρῃς θυσίαν πρωτογεννημάτων τῷ Κυρίῳ, νέα πεφρυγμένα χίδρα ἐρικτὰ τῷ Κυρίῳ· καὶ προσοίσεις τὴν θυσίαν τῶν πρωτογεννημάτων.
3256	ΛΕΥΙΤΙΚΟΝ 6:2	τοπρωῒ	τὸ πρωί	Yes	No	\vs{2}ἔντειλαι τῷ Ἀαρὼν καὶ τοῖς υἱοῖς αὐτοῦ, λέγων, οὗτος ὁ νόμος τῆς ὁλοκαυτώσεως· αὕτη ἡ ὁλοκαύτωσις ἐπὶ τῆς καύσεως αὐτῆς ἐπὶ τοῦ θυσιαστηρίου ὅλην τὴν νύκτα ἕως τοπρωῒ, καὶ τὸ πῦρ τοῦ θυσιαστηρίου καυθήσεται ἐπʼ αὐτοῦ, οὐ σβεσθήσεται.
3259	ΛΕΥΙΤΙΚΟΝ 6:5	τοπρωῒ	τὸ πρωὶ	Yes	No	\vs{5}Καὶ πῦρ ἐπὶ τὸ θυσιαστήριον καυθήσεται ἀπʼ αὐτοῦ, καὶ οὐ σβεσθήσεται· καὶ καύσει ἐπʼ αὐτοῦ ὁ ἱερεὺς ξύλα τοπρωῒ πρωῒ, καὶ στοιβάσει ἐπʼ αὐτοῦ τὴν ὁλοκαύτωσιν, καὶ ἐπιθήσει ἐπʼ αὐτὸ τὸ στέαρ τοῦ σωτηρίου.
3260	ΛΕΥΙΤΙΚΟΝ 6:6	διαπαντὸς	διὰ παντὸς	Yes	No	\vs{6}Καὶ πῦρ διαπαντὸς καυθήσεται ἐπὶ τὸ θυσιαστήριον, οὐ σβεσθήσεται.
3268	ΛΕΥΙΤΙΚΟΝ 6:13	διαπαντὸς	διὰ παντός	Yes	No	\vs{13}τοῦτο τὸ δῶρον Ἀαρὼν καὶ τῶν υἱῶν αὐτοῦ, ὃ προσοίσουσι Κυρίῳ ἐν τῇ ἡμέρᾳ, ᾗ ἂν χρίσῃς αὐτόν· τὸ δέκατον τοῦ οἰφὶ σεμιδάλεως εἰς θυσίαν διαπαντὸς, τὸ ἥμισυ αὐτῆς τὸπρωῒ, καὶ τὸ ἥμισυ αὐτῆς τοδειλινόν.
3268	ΛΕΥΙΤΙΚΟΝ 6:13	τὸπρωῒ	τὸ πρωὶ	Yes	No	\vs{13}τοῦτο τὸ δῶρον Ἀαρὼν καὶ τῶν υἱῶν αὐτοῦ, ὃ προσοίσουσι Κυρίῳ ἐν τῇ ἡμέρᾳ, ᾗ ἂν χρίσῃς αὐτόν· τὸ δέκατον τοῦ οἰφὶ σεμιδάλεως εἰς θυσίαν διαπαντὸς, τὸ ἥμισυ αὐτῆς τὸπρωῒ, καὶ τὸ ἥμισυ αὐτῆς τοδειλινόν.
3396	ΛΕΥΙΤΙΚΟΝ 10:4	Μισαδάη	μισαδαι	Yes	No	\vs{4}Καὶ ἐκάλεσε Μωυσῆς τὸν Μισαδάη, καὶ τὸν Ἐλισαφὰν, υἱοὺς Ὀζιὴλ, υἱοὺς τοῦ ἀδελφοῦ τοῦ πατρὸς Ἀαρὼν, καὶ εἶπεν αὐτοῖς, προσέλθατε καὶ ἄρατε τοὺς ἀδελφοὺς ὑμῶν ἐκ προσώπου τῶν ἁγίων ἔξω τῆς παρεμβολῆς.
3403	ΛΕΥΙΤΙΚΟΝ 10:10	ἀναμέσον	ἀνὰ μέσον	Yes	No	\vs{10}διαστεῖλαι ἀναμέσον τῶν ἁγίων καὶ τῶν βεβήλων, καὶ ἀναμέσον τῶν ἀκαθάρτων καὶ τῶν καθαρῶν,
3403	ΛΕΥΙΤΙΚΟΝ 10:10	ἀναμέσον	ἀνὰ μέσον	Yes	No	\vs{10}διαστεῖλαι ἀναμέσον τῶν ἁγίων καὶ τῶν βεβήλων, καὶ ἀναμέσον τῶν ἀκαθάρτων καὶ τῶν καθαρῶν,
3460	ΛΕΥΙΤΙΚΟΝ 11:42	διαπαντός	διὰ παντός	Yes	No	\vs{42}Καὶ πᾶς ὁ πορευόμενος ἐπὶ κοιλίας, καὶ πᾶς ὁ πορευόμενος ἐπὶ τέσσαρα διαπαντός, ὃ πολυπληθεῖ ποσὶν ἐν πᾶσι τοῖς ἑρπετοῖς τοῖς ἕρπουσιν ἐπὶ τῆς γῆς, οὐ φάγεσθε αὐτὸ, ὅτι βδέλυγμα ὑμῖν ἐστι.
3465	ΛΕΥΙΤΙΚΟΝ 11:47	ἀναμέσον	ἀνὰ μέσον	Yes	No	\vs{47}διαστεῖλαι ἀναμέσον τῶν ἀκαθάρτων καὶ ἀναμέσον τῶν καθαρῶν, καὶ ἀναμέσον τῶν ζωογονούντων τὰ ἐσθιόμενα καὶ ἀναμέσον τῶν ζωογονούντων τὰ μὴ ἐσθιόμενα.
3465	ΛΕΥΙΤΙΚΟΝ 11:47	ἀναμέσον	ἀνὰ μέσον	Yes	No	\vs{47}διαστεῖλαι ἀναμέσον τῶν ἀκαθάρτων καὶ ἀναμέσον τῶν καθαρῶν, καὶ ἀναμέσον τῶν ζωογονούντων τὰ ἐσθιόμενα καὶ ἀναμέσον τῶν ζωογονούντων τὰ μὴ ἐσθιόμενα.
3465	ΛΕΥΙΤΙΚΟΝ 11:47	ἀναμέσον	ἀνὰ μέσον	Yes	No	\vs{47}διαστεῖλαι ἀναμέσον τῶν ἀκαθάρτων καὶ ἀναμέσον τῶν καθαρῶν, καὶ ἀναμέσον τῶν ζωογονούντων τὰ ἐσθιόμενα καὶ ἀναμέσον τῶν ζωογονούντων τὰ μὴ ἐσθιόμενα.
3465	ΛΕΥΙΤΙΚΟΝ 11:47	ἀναμέσον	ἀνὰ μέσον	Yes	No	\vs{47}διαστεῖλαι ἀναμέσον τῶν ἀκαθάρτων καὶ ἀναμέσον τῶν καθαρῶν, καὶ ἀναμέσον τῶν ζωογονούντων τὰ ἐσθιόμενα καὶ ἀναμέσον τῶν ζωογονούντων τὰ μὴ ἐσθιόμενα.
3483	ΛΕΥΙΤΙΚΟΝ 13:5	τοδεύτερον	τὸ δεύτερον	Yes	No	\vs{5}Καὶ ὄψεται ὁ ἱερεὺς τὴν ἁφὴν τῇ ἡμέρᾳ τῇ ἑβδόμῃ· καὶ ἰδοὺ ἡ ἁφὴ μένει ἐναντίον αὐτοῦ, οὐ μετέπεσεν ἡ ἁφὴ ἐν τῷ δέρματι, καὶ ἀφοριεῖ αὐτὸν ὁ ἱερεὺς ἑπτὰ ἡμέρας τοδεύτερον.
3484	ΛΕΥΙΤΙΚΟΝ 13:6	τοδεύτερον	τὸ δεύτερον	Yes	No	\vs{6}Καὶ ὄψεται ὁ ἱερεὺς αὐτὸν τῇ ἡμέρᾳ τῇ ἑβδόμῃ τοδεύτερον· καὶ ἰδοὺ ἀμαυρὰ ἡ ἁφή, οὐ μετέπεσεν ἡ ἁφὴ ἐν τῷ δέρματι· καὶ καθαριεῖ αὐτὸν ὁ ἱερεύς, σημασία γάρ ἐστι· καὶ πλυνάμενος τὰ ἱμάτια αὐτοῦ, καθαρὸς ἔσται.
3485	ΛΕΥΙΤΙΚΟΝ 13:7	τοδεύτερον	τὸ δεύτερον	Yes	No	\vs{7}Ἐὰν δὲ μεταβαλοῦσα μεταπέσῃ ἡ σημασία ἐν τῷ δέρματι, μετὰ τὸ ἰδεῖν αὐτὸν τὸν ἱερέα τοῦ καθαρίσαι αὐτόν, καὶ ὀφθήσεται τοδεύτερον τῷ ἱερεῖ.
3539	ΛΕΥΙΤΙΚΟΝ 13:54	τοδέυτερον	τὸ δεύτερον	Yes	No	\vs{54}Καὶ συντάξει ὁ ἱερεύς, καὶ πλυνεῖ ἐφʼ οὗ ἐὰν ᾖ ἐπʼ αὐτοῦ ἡ ἁφὴ, καὶ ἀφοριεῖ ὁ ἱερεὺς τὴν ἁφὴν ἑπτὰ ἡμέρας τοδέυτερον.
3808	ΛΕΥΙΤΙΚΟΝ 20:25	ἀναμέσον	ἀνὰ μέσον	Yes	No	\vs{25}Καὶ ἀφοριεῖτε αὐτοὺς ἀναμέσον τῶν κτηνῶν τῶν καθαρῶν καὶ ἀναμέσον τῶν κτηνῶν τῶν ἀκαθάρτων, καὶ ἀναμέσον τῶν πετεινῶν τῶν καθαρῶν καὶ τῶν ἀκαθάρτων· καὶ οὐ βδελύξετε τὰς ψυχὰς ὑμῶν ἐν τοῖς κτήνεσι, καὶ ἐν τοῖς πετεινοῖς, καὶ ἐν πᾶσι τοῖς ἑρπετοῖς τῆς γῆς ἃ ἐγὼ ἀφώρισα ὑμῖν ἐν ἀκαθαρσίᾳ.
3808	ΛΕΥΙΤΙΚΟΝ 20:25	ἀναμέσον	ἀνὰ μέσον	Yes	No	\vs{25}Καὶ ἀφοριεῖτε αὐτοὺς ἀναμέσον τῶν κτηνῶν τῶν καθαρῶν καὶ ἀναμέσον τῶν κτηνῶν τῶν ἀκαθάρτων, καὶ ἀναμέσον τῶν πετεινῶν τῶν καθαρῶν καὶ τῶν ἀκαθάρτων· καὶ οὐ βδελύξετε τὰς ψυχὰς ὑμῶν ἐν τοῖς κτήνεσι, καὶ ἐν τοῖς πετεινοῖς, καὶ ἐν πᾶσι τοῖς ἑρπετοῖς τῆς γῆς ἃ ἐγὼ ἀφώρισα ὑμῖν ἐν ἀκαθαρσίᾳ.
3808	ΛΕΥΙΤΙΚΟΝ 20:25	ἀναμέσον	ἀνὰ μέσον	Yes	No	\vs{25}Καὶ ἀφοριεῖτε αὐτοὺς ἀναμέσον τῶν κτηνῶν τῶν καθαρῶν καὶ ἀναμέσον τῶν κτηνῶν τῶν ἀκαθάρτων, καὶ ἀναμέσον τῶν πετεινῶν τῶν καθαρῶν καὶ τῶν ἀκαθάρτων· καὶ οὐ βδελύξετε τὰς ψυχὰς ὑμῶν ἐν τοῖς κτήνεσι, καὶ ἐν τοῖς πετεινοῖς, καὶ ἐν πᾶσι τοῖς ἑρπετοῖς τῆς γῆς ἃ ἐγὼ ἀφώρισα ὑμῖν ἐν ἀκαθαρσίᾳ.
3872	ΛΕΥΙΤΙΚΟΝ 22:30	τοπρωΐ	τὸ πρωί	Yes	No	\vs{30}Αὐτῇ τῇ ἡμέρᾳ ἐκείνῃ βρωθήσεται· οὐκ ἀπολείψετε ἀπὸ τῶν κρεῶν εἰς τοπρωΐ· ἐγώ εἰμι Κύριος.
3883	ΛΕΥΙΤΙΚΟΝ 23:5	ἀναμέσον	ἀνὰ μέσον	Yes	No	\vs{5}Ἐν τῷ πρώτῳ μηνὶ, ἐν τῇ τεσσαρεσκαιδεκάτῃ ἡμέρᾳ τοῦ μηνὸς, ἀναμέσον τῶν ἑσπερινῶν πάσχα τῷ Κυρίῳ.
3896	ΛΕΥΙΤΙΚΟΝ 23:17	πρωτογεννημάτων	πρωτογενημάτων	Yes	No	\vs{17}Ἀπὸ τῆς κατοικίας ὑμῶν προσοίσετε ἄρτους ἐπίθεμα, δύο ἄρτους· ἐκ δύο δεκάτων σεμιδάλεως ἔσονται, ἐζυμωμένοι πεφθήσονται πρωτογεννημάτων τῷ Κυρίῳ.
3898	ΛΕΥΙΤΙΚΟΝ 23:19	πρωτογεννήματος	πρωτογενήματος	Yes	No	\vs{19}Καὶ ποιήσουσι χίμαρον ἐξ αἰγῶν ἕνα περὶ ἁμαρτίας, καὶ δύο ἀμνοὺς ἐνιαυσίους εἰς θυσίαν σωτηρίου μετὰ τῶν ἄρτων τοῦ πρωτογεννήματος.
3899	ΛΕΥΙΤΙΚΟΝ 23:20	πρωτογεννήματος	πρωτογενήματος	Yes	No	\vs{20}Καὶ ἐπιθήσει αὐτὰ ὁ ἱερεὺς μετὰ τῶν ἄρτων τοῦ πρωτογεννήματος ἐπίθεμα ἐναντίον Κυρίου μετὰ τῶν δύο ἀμνῶν, ἅγια ἔσονται τῷ Κυρίῳ· τῷ ἱερεῖ τῷ προσφέροντι αὐτὰ αὐτῷ ἔσται.
3930	ΛΕΥΙΤΙΚΟΝ 24:2	διαπαντὸς	διὰ παντός	Yes	No	\vs{2}ἔντειλαι τοῖς υἱοῖς Ἰσραὴλ, καὶ λαβέτωσάν σοι ἔλαιον ἐλάϊνον καθαρὸν κεκομμένον εἰς φῶς, καῦσαι λύχνον διαπαντὸς,
3932	ΛΕΥΙΤΙΚΟΝ 24:4	τοπρωΐ	τὸ πρωί	Yes	No	\vs{4}Ἐπὶ τῆς λυχνίας τῆς καθαρᾶς καύσετε τοὺς λύχνους ἐναντίον Κυρίου ἕως εἰς τοπρωΐ.
3936	ΛΕΥΙΤΙΚΟΝ 24:8	διαπαντὸς	διὰ παντὸς	Yes	No	\vs{8}Τῇ ἡμέρᾳ τῶν σαββάτων προσθήσεται ἔναντι Κυρίου διαπαντὸς ἐνώπιον τῶν υἱῶν Ἰσραὴλ, διαθήκην αἰώνιον.
3988	ΛΕΥΙΤΙΚΟΝ 25:31	διαπαντὸς	διὰ παντὸς	Yes	No	\vs{31}Αἱ δὲ οἰκίαι αἱ ἐν ἐπαύλεσιν, αἷς οὐκ ἔστιν ἐν αὐταῖς τεῖχος κύκλῳ, πρὸς τὸν ἀγρὸν τῆς γῆς λογισθήσονται· λυτρωταὶ διαπαντὸς ἔσονται, καὶ ἐν τῇ ἀφέσει ἐξελεύσονται.
3989	ΛΕΥΙΤΙΚΟΝ 25:32	διαπαντὸς	διὰ παντὸς	Yes	No	\vs{32}Καὶ αἱ πόλεις τῶν Λευιτῶν, οἰκίαι τῶν πόλεων κατασχέσεως αὐτῶν, λυτρωταὶ διαπαντὸς ἔσονται τοῖς Λευίταις.
4034	ΛΕΥΙΤΙΚΟΝ 26:16	διακενῆς	διὰ κενῆς	Yes	No	\vs{16}καὶ ἐγὼ ποιήσω οὕτως ὑμῖν· καὶ ἐπιστήσω ἐφʼ ὑμᾶς τὴν ἀπορίαν, τήν τε ψώραν, καὶ τὸν ἴκτερα σφακελίζοντα τοὺς ὀφθαλμοὺς ὑμῶν, καὶ τὴν ψυχὴν ὑμῶν ἐκτήκουσαν· καὶ σπερεῖτε διακενῆς τὰ σπέρματα ὑμῶν, καὶ ἔδονται οἱ ὑπεναντίοι ὑμῶν.
4068	ΛΕΥΙΤΙΚΟΝ 26:46	ἀναμέσον	ἀνὰ μέσον	Yes	No	\vs{46}Ταῦτα τὰ κρίματά μου, καὶ τὰ προστάγματά μου, καὶ ὁ νόμος ὃν ἔδωκε Κύριος ἀναμέσον αὐτοῦ καὶ ἀναμέσον τῶν υἱῶν Ἰσραὴλ, ἐν τῷ ὄρει Σινᾷ ἐν χειρὶ Μωυσῆ.
4068	ΛΕΥΙΤΙΚΟΝ 26:46	ἀναμέσον	ἀνὰ μέσον	Yes	No	\vs{46}Ταῦτα τὰ κρίματά μου, καὶ τὰ προστάγματά μου, καὶ ὁ νόμος ὃν ἔδωκε Κύριος ἀναμέσον αὐτοῦ καὶ ἀναμέσον τῶν υἱῶν Ἰσραὴλ, ἐν τῷ ὄρει Σινᾷ ἐν χειρὶ Μωυσῆ.
4083	ΛΕΥΙΤΙΚΟΝ 27:12	ἀναμέσον	ἀνὰ μέσον	Yes	No	\vs{12}καὶ τιμήσεται αὐτὸ ὁ ἱερεὺς ἀναμέσον καλοῦ καὶ ἀναμέσον πονηροῦ· καὶ καθότι ἂν τιμήσηται αὐτὸ ὁ ἱερεὺς, οὕτω στήσεται.
4083	ΛΕΥΙΤΙΚΟΝ 27:12	ἀναμέσον	ἀνὰ μέσον	Yes	No	\vs{12}καὶ τιμήσεται αὐτὸ ὁ ἱερεὺς ἀναμέσον καλοῦ καὶ ἀναμέσον πονηροῦ· καὶ καθότι ἂν τιμήσηται αὐτὸ ὁ ἱερεὺς, οὕτω στήσεται.
4085	ΛΕΥΙΤΙΚΟΝ 27:14	ἀναμέσον	ἀνὰ μέσον	Yes	No	\vs{14}Καὶ ἄνθρωπος ὃς ἂν ἁγιάσῃ τὴν οἰκίαν αὐτοῦ ἁγίαν τῷ Κυρίῳ, καὶ τιμήσεται αὐτὴν ὁ ἱερεὺς ἀναμέσον καλῆς καὶ ἀναμέσον πονηρᾶς· ὡς ἂν τιμήσηται αὐτὴν ὁ ἱερεὺς, οὕτω σταθήσεται.
4085	ΛΕΥΙΤΙΚΟΝ 27:14	ἀναμέσον	ἀνὰ μέσον	Yes	No	\vs{14}Καὶ ἄνθρωπος ὃς ἂν ἁγιάσῃ τὴν οἰκίαν αὐτοῦ ἁγίαν τῷ Κυρίῳ, καὶ τιμήσεται αὐτὴν ὁ ἱερεὺς ἀναμέσον καλῆς καὶ ἀναμέσον πονηρᾶς· ὡς ἂν τιμήσηται αὐτὴν ὁ ἱερεὺς, οὕτω σταθήσεται.
4214	ΑΡΙΘΜΟΙ 2:31	πεντηκονταεπτὰ	πεντήκοντα ἑπτὰ	Yes	No	\vs{31}Πάντες οἱ ἐπεσκεμμένοι τῆς παρεμβολῆς Δὰν, ἑκατὸν καὶ πεντηκονταεπτὰ χιλιάδες καὶ ἑξακόσιοι· ἔσχατοι ἐξαροῦσι κατὰ τάγμα αὐτῶν.
4277	ΑΡΙΘΜΟΙ 3:50	ἑξηκονταπέντε	ἑξήκοντα πέντε	Yes	No	\vs{50}Παρὰ τῶν πρωτοτόκων τῶν υἱῶν Ἰσραὴλ ἔλαβε τὸ ἀργύριον, χιλίους τριακοσίους ἑξηκονταπέντε σίκλους, κατὰ τὸν σίκλον τὸν ἅγιον.
4289	ΑΡΙΘΜΟΙ 4:7	διαπαντὸς	διὰ παντὸς	Yes	No	\vs{7}Καὶ ἐπί τὴν τράπεζαν τὴν προκειμένην ἐπιβαλοῦσιν ἐπʼ αὐτὴν ἱμάτιον ὁλοπόρφυρον, καὶ τὰ τρυβλία, καὶ τὰς θυΐσκας, καὶ τοὺς κυάθους, καὶ τὰ σπονδεῖα ἐν οἷς σπένδει, καὶ οἱ ἄρτοι οἳ διαπαντὸς ἐπʼ αὐτῆς ἔσονται.
4516	ΑΡΙΘΜΟΙ 7:88	εἰκοσιτέσσαρες	εἴκοσι τέσσαρες	Yes	No	\vs{88}Πᾶσαι αἱ βόες εἰς θυσίαν σωτηρίου, δαμάλεις εἰκοσιτέσσαρες, κριοὶ ἑξήκοντα, τράγοι ἑξήκοντα ἐνιαύσιαι, ἀμνάδες ἑξήκοντα ἐνιαύσιοι ἄμωμοι· αὕτη ἡ ἐγκαίνωσις τοῦ θυσιαστηρίου, μετὰ τὸ πληρῶσαι τὰς χεῖρας αὐτοῦ, καὶ μετὰ τὸ χρίσαι αὐτόν.
